Chemin, nom, taille, NLOC, CLOC, ANA, NOM, NOA, ITC, ETC, CAC, DIT, CLD, NOC, NOD/Users/Applin/Documents/dev/parser-tp1/src/parsing/syntaxTree/entries/DeclarationEntry.java,2,10,DeclarationEntry,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/Users/Applin/Documents/dev/parser-tp1/src/parsing/syntaxTree/expressions/Role.java,2,37,Role,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/Users/Applin/Documents/dev/parser-tp1/src/parsing/syntaxTree/expressions/Type.java,2,21,Type,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/Users/Applin/Documents/dev/parser-tp1/src/parsing/syntaxTree/expressions/ClassDeclaration.java,4,27,ClassDeclaration,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/Users/Applin/Documents/dev/parser-tp1/src/app/theme/DefaultThemeValue.java,0,21,DefaultThemeValue,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/Users/Applin/Documents/dev/parser-tp1/src/parsing/syntaxTree/entries/RoleEntry.java,2,13,RoleEntry,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/Users/Applin/Documents/dev/parser-tp1/src/parsing/syntaxTree/expressions/SubClassNames.java,0,23,SubClassNames,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/Users/Applin/Documents/dev/parser-tp1/src/parsing/syntaxTree/expressions/Expression.java,8,7,Expression,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0
/Users/Applin/Documents/dev/parser-tp1/src/utils/Utils.java,0,54,Utils,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/Users/Applin/Documents/dev/parser-tp1/src/screenDisplay/components/umlComponents/UmlView.java,0,5,UmlView,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/Users/Applin/Documents/dev/parser-tp1/src/token/UmlOperation.java,8,60,UmlOperation,0.6666666666666666,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/Users/Applin/Documents/dev/parser-tp1/src/parsing/syntaxTree/expressions/Model.java,3,24,Model,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/Users/Applin/Documents/dev/parser-tp1/src/parsing/UcdParser.java,70,217,UcdParser,0.8095238095238095,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/Users/Applin/Documents/dev/parser-tp1/src/parsing/syntaxTree/expressions/ArgList.java,5,31,ArgList,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/Users/Applin/Documents/dev/parser-tp1/src/token/UmlAssociation.java,0,28,UmlAssociation,0.5,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/Users/Applin/Documents/dev/parser-tp1/src/token/UmlAggregation.java,4,50,UmlAggregation,0.5,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
